mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
40028,Shingeki no Kyojin: The Final Season,Attack on Titan: Final Season,進撃の巨人 The Final Season,8.78,1458213.0,36.0,31,2195626,53408,16.0,23 min per ep,2021.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Drama, Suspense","Gore, Military, Survival",Shounen,MAPPA,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprises",Funimation,"Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the ans",Shingeki no Kyojin: The Final Season adapts content from volumes 23-28 of Hajime Isayama's award-winning manga.
263,Hajime no Ippo,Fighting Spirit,はじめの一歩 THE FIGHTING!,8.78,327140.0,35.0,353,663510,24289,75.0,23 min per ep,2000.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Sports,Combat Sports,Shounen,Madhouse,VAP,"Discotek Media, Geneon Entertainment USA","In his father's absence, teenager Ippo Makunouchi works hard to help his mother run her fishing boat rental business. Ippo's timid nature, his lack of sleep, and the sea smell make him an easy target for relentless bullies who leave him bruised and beaten on a daily basis. Mamoru Takamura, an up-and-coming boxer, rescues Ippo from a violent after-school incident and takes him back to the Kamogawa Boxing Gym for recovery. Takamura and his fellow boxers, Masaru Aoki and Tatsuya Kimura, are stunned",
37510,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,8.78,1050948.0,39.0,73,1666570,33445,13.0,24 min per ep,2019.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Web manga,"Action, Comedy, Supernatural",,,Bones,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",Funimation,"Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's sup",
31758,Kizumonogatari III: Reiketsu-hen,Kizumonogatari Part 3: Cold-Blooded,傷物語〈Ⅲ冷血篇〉,8.78,289655.0,38.0,499,497885,7975,1.0,1 hr 23 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Mystery, Supernatural",Vampire,,Shaft,"Aniplex, Kodansha",Aniplex of America,"After helping revive the legendary vampire Kiss-shot Acerola-orion Heart-under-blade, Koyomi Araragi has become a vampire himself and her servant. Kiss-shot is certain she can turn him back into a human, but only once regaining her full power. 

Araragi has hunted down the three vampire hunters that defeated Kiss-shot and retrieved her limbs to return her to full strength. However, now that Araragi has almost accomplished what he’s been fighting for this whole time, he has to consider if this is",The Kizumonogatari movie trilogy adapts the third volume of NisiOisiN's Monogatari Series: First Season.
59192,Kimetsu no Yaiba Movie: Mugen Jou-hen,Demon Slayer: Kimetsu no Yaiba - The Movie: Infinity Castle,劇場版 鬼滅の刃 無限城編,8.78,13053.0,37.0,1410,188133,1739,3.0,2 hr 35 min per ep,,,Movie,Currently Airing,R - 17+ (violence & profanity),Manga,"Action, Supernatural",Historical,Shounen,ufotable,Aniplex,,Anime movie trilogy adaptation of the Infinity Castle Arc.,
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,8.77,851680.0,40.0,116,1291215,15885,10.0,24 min per ep,2016.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Sports,"School, Team Sports",Shounen,Production I.G,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the natio",
37521,Vinland Saga,,ヴィンランド・サガ,8.77,999341.0,43.0,63,1720787,54201,24.0,24 min per ep,2019.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Adventure, Drama","Gore, Historical",Seinen,Wit Studio,"Production I.G, Dentsu, Kodansha, Twin Engine",Sentai Filmworks,"Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that no",
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,8.77,1377278.0,41.0,44,1974295,34517,1.0,2 hr 4 min,,,Movie,Finished Airing,PG - Children,Original,"Adventure, Award Winning, Fantasy",Mythology,,Studio Ghibli,"Dentsu, TOHO, Tokuma Shoten, Tohokushinsha Film Corporation, Nippon Television Network, Mitsubishi","Disney Platform Distribution, GKIDS","Stubborn, spoiled, and naïve, 10-year-old Chihiro Ogino is less than pleased when she and her parents discover an abandoned amusement park on the way to their new house. Cautiously venturing inside, she realizes that there is more to this place than meets the eye, as strange things begin to happen once dusk falls. Ghostly apparitions and food that turns her parents into pigs are just the start—Chihiro has unwittingly crossed over into the spirit world. Now trapped, she must summon the courage to","Sen to Chihiro no Kamikakushi held the record of being the highest-grossing film in Japanese history from 2001 until 2020. As of December 2020, it has amassed a total of 31.68 billion yen from Japanes"
48583,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,進撃の巨人 The Final Season Part 2,8.77,874147.0,42.0,95,1475191,31649,12.0,23 min per ep,2022.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Drama, Suspense","Gore, Military, Survival",Shounen,MAPPA,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises",Funimation,"Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny.

Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own",Shingeki no Kyojin: The Final Season Part 2 adapts content from volumes 29-32 of the original manga.
2921,Ashita no Joe 2,Tomorrow's Joe 2,あしたのジョー２,8.76,24452.0,45.0,3028,63285,3133,47.0,24 min per ep,1980.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Sports",Combat Sports,Shounen,Tokyo Movie Shinsha,Annapuru,,"Yabuki Joe is left downhearted and hopeless after a certain tragic event. In attempt to put the past behind him, Joe leaves the gym behind and begins wandering. On his travels he comes across the likes of Wolf Kanagushi and Goromaki Gondo, men who unintentionally fan the dying embers inside him, leading him to putting his wanderings to an end. His return home puts Joe back on the path to boxing, but unknown to himself and his trainer, he now suffers deep-set issues holding him back from fighting",
17074,Monogatari Series: Second Season,Monogatari Series: Second Season,〈物語〉シリーズ セカンドシーズン,8.76,373566.0,44.0,321,705070,24063,26.0,25 min per ep,2013.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Comedy, Mystery, Romance, Supernatural",Vampire,,Shaft,"Aniplex, Kodansha, Cyclone Graphics",Aniplex of America,"Apparitions, oddities, and gods continue to manifest around Koyomi Araragi and his close-knit group of friends: Tsubasa Hanekawa, the group's modest genius; Shinobu Oshino, the resident doughnut-loving vampire; athletic deviant Suruga Kanbaru; bite-happy spirit Mayoi Hachikuji; Koyomi's cute admirer Nadeko Sengoku; and Hitagi Senjougahara, Koyomi's eclectic girlfriend.

A new semester has begun and with graduation looming over Koyomi, he must quickly decide the paths he will walk, as well as the","Monogatari Series: Second Season adapts all but the third volume of NisiOisiN's light novel series of the same title. The third volume's adaptation, Hanamonogatari, was aired separately in August 2014"
1,Cowboy Bebop,Cowboy Bebop,カウボーイビバップ,8.75,1030491.0,47.0,42,1996044,87487,26.0,24 min per ep,1998.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Original,"Action, Award Winning, Sci-Fi","Adult Cast, Space",,Sunrise,"Bandai Visual, Victor Entertainment, Audio Planning U",Funimation,"Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages ","When Cowboy Bebop first aired in spring of 1998 on TV Tokyo, only episodes 2-3, 7-15, and 18 were broadcast, it was concluded with a recap special known as Yose Atsume Blues. This was due to anime cen"
47917,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく！,8.75,437494.0,46.0,304,725560,34336,12.0,23 min per ep,2022.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,4-koma manga,Comedy,"CGDCT, Music",,CloverWorks,"Aniplex, Houbunsha",Crunchyroll,"Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, ","Bocchi the Rock! was released on Blu-ray and DVD in six volumes from December 28, 2022, to May 24, 2023."
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,The Dangers in My Heart Season 2,僕の心のヤバイやつ 第2期,8.73,156587.0,48.0,961,278245,5814,13.0,23 min per ep,2024.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Romance",School,Shounen,Shin-Ei Animation,"Dentsu, TV Asahi, Movic, Magic Capsule, Avex Pictures, Akita Shoten, BS Asahi, TV Asahi Music",Sentai Filmworks,"After an eventful winter break, Kyoutarou Ichikawa and Anna Yamada reunite with a stronger bond. They continue to grow in their own ways, with Yamada taking on more challenging photoshoots and Ichikawa maturing both physically and emotionally as he tackles his affections for Yamada. However, spending time together outside of school allows for their relationship to deepen, and it becomes increasingly difficult to deny their budding romantic feelings.

Grappling with these unexpected and new emoti",
52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War -The First Kiss That Never Ends-,かぐや様は告らせたい -ファーストキッスは終わらない-,8.73,192184.0,50.0,769,343241,2207,1.0,1 hr 36 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Drama, Romance",School,Seinen,A-1 Pictures,"Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications",Aniplex of America,"After their first kiss, Kaguya Shinomiya and Miyuki Shirogane are left unsure where their relationship stands. The troubling uncertainty of whether they could be considered an official couple unleashes newfound problems as both Kaguya and Shirogane struggle to sort out their feelings.

While the lovestruck student council officers fret, the Christmas season rolls around, and romance is in the air. In the face of widespread tenderness, Kaguya and Shirogane must endure their affectionate battle of",
